playerID,yearID,ADJ Salary,GS,InnOuts,PO,A,E,DP,G,AB,R,H,twoB,threeB,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
ahmedni01,2015.5,13.233636157700225,98.0,2645.5,150.5,320.5,11.5,72.5,112.0,352.5,37.5,78.5,13.0,3.5,6.5,27.0,4.5,3.5,22.0,69.5,2.0,2.5,3.5,3.0,6.5
alberha01,2016.0,13.220531288184855,14.0,452.0,35.0,57.0,1.0,15.0,35.0,56.0,2.0,8.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,1.0
alcanar01,2015.0,13.230131991264875,7.0,201.0,15.0,19.0,1.0,2.0,11.0,26.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0
aldremi01,1991.6153846153845,13.051107439281411,45.46153846153846,1236.8461538461538,228.92307692307693,14.846153846153847,1.9230769230769231,18.307692307692307,71.53846153846153,165.15384615384616,21.307692307692307,43.46153846153846,8.0,0.6923076923076923,3.1538461538461537,20.846153846153847,1.4615384615384615,1.3846153846153846,24.153846153846153,29.307692307692307,2.230769230769231,0.38461538461538464,1.0769230769230769,1.3846153846153846,3.3076923076923075
alexama02,1996.75,12.906900075463446,44.5,1250.75,70.875,126.125,7.25,23.625,67.25,149.75,20.0,35.0,5.75,1.375,1.875,13.5,4.625,1.125,10.125,32.375,0.5,0.75,2.125,0.375,2.125
alfoned01,2000.923076923077,15.012898261203855,106.84615384615384,2835.3076923076924,127.92307692307692,236.46153846153845,8.153846153846153,34.76923076923077,115.84615384615384,414.2307692307692,59.76923076923077,117.84615384615384,21.692307692307693,1.3846153846153846,11.23076923076923,57.23076923076923,4.076923076923077,1.3076923076923077,45.84615384615385,47.46153846153846,1.6923076923076923,3.1538461538461537,2.3846153846153846,4.230769230769231,8.461538461538462
alfonel01,2007.0,13.074902729036955,12.0,366.0,97.0,7.0,3.0,0.0,26.0,64.0,5.0,16.0,2.0,1.0,1.0,6.0,0.0,2.0,2.0,23.0,2.0,1.0,0.0,0.0,2.0
alicelu01,1997.5,13.843771215585429,81.4,2194.8,165.9,235.2,12.1,53.8,110.7,334.1,50.0,89.0,16.7,3.8,4.4,36.6,7.8,4.3,44.0,53.3,2.1,4.2,4.3,3.9,5.7
allanan01,1989.857142857143,12.31637004332943,63.57142857142857,1685.7142857142858,340.0,29.285714285714285,7.142857142857143,3.7142857142857144,71.85714285714286,208.71428571428572,19.857142857142858,49.857142857142854,6.714285714285714,0.5714285714285714,2.2857142857142856,20.0,2.857142857142857,2.4285714285714284,12.285714285714286,31.571428571428573,0.5714285714285714,1.2857142857142858,4.714285714285714,2.2857142857142856,3.7142857142857144
allenbr01,2012.0,13.206520685411052,5.0,129.0,29.0,2.0,0.0,1.0,5.0,10.0,1.5,1.0,0.0,0.0,0.5,1.5,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0
allench01,2001.6666666666667,12.847945689768727,52.0,1352.6666666666667,108.33333333333333,4.0,3.0,1.0,71.66666666666667,236.33333333333334,31.333333333333332,64.66666666666667,11.666666666666666,2.0,4.666666666666667,23.666666666666668,5.0,3.3333333333333335,19.333333333333332,46.333333333333336,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,6.333333333333333
allenje01,1997.6666666666667,12.724983706625911,72.5,2045.0,173.0,3.6666666666666665,3.1666666666666665,1.5,57.0,171.83333333333334,25.833333333333332,44.666666666666664,8.166666666666666,1.3333333333333333,2.5,19.0,7.0,3.3333333333333335,17.333333333333332,38.0,0.16666666666666666,4.0,3.5,1.6666666666666667,1.5
allrebe01,1990.5,12.18785416077845,21.0,537.5,55.0,0.5,2.0,0.0,26.0,70.5,9.5,16.0,2.0,0.0,2.0,7.0,1.0,1.0,13.5,19.0,1.0,0.5,1.5,1.0,0.5
almonbi01,1986.6,13.274348231809531,24.4,788.4,51.2,50.4,4.2,8.4,55.6,108.0,15.2,25.8,6.0,0.4,2.6,12.4,4.4,2.2,12.8,26.2,0.4,0.2,1.4,1.2,2.2
almoner01,2011.0,13.073889263285817,6.0,141.0,5.0,0.0,0.0,0.0,16.0,29.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
almonzo01,2014.0,13.233863606389152,8.0,233.0,19.0,1.0,0.0,0.0,13.0,36.0,2.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
alomaro01,1997.2777777777778,15.45731569791168,128.94444444444446,3353.3333333333335,248.44444444444446,361.3333333333333,10.0,79.66666666666667,124.22222222222223,473.77777777777777,79.11111111111111,143.27777777777777,26.666666666666668,4.111111111111111,11.166666666666666,60.72222222222222,25.0,6.0,54.72222222222222,58.72222222222222,3.1666666666666665,2.611111111111111,7.333333333333333,5.388888888888889,10.61111111111111
alomasa02,1998.6315789473683,14.460212186992207,68.21052631578948,1811.842105263158,434.94736842105266,25.57894736842105,4.7368421052631575,4.052631578947368,71.63157894736842,236.21052631578948,27.263157894736842,64.6842105263158,13.0,0.5263157894736842,5.842105263157895,30.63157894736842,1.3157894736842106,1.263157894736842,11.0,25.894736842105264,0.7368421052631579,2.1578947368421053,2.526315789473684,1.7894736842105263,6.894736842105263
alonsyo01,2014.0,14.292012578602414,105.6,2817.0,914.6,66.6,5.0,76.6,119.0,397.2,42.0,106.0,24.2,0.4,6.8,44.2,4.0,1.4,39.6,61.2,3.8,2.0,0.2,4.2,11.8
aloumo01,1998.9444444444443,15.067016662297597,100.83333333333333,2616.722222222222,173.5,5.333333333333333,3.611111111111111,1.1111111111111112,107.88888888888889,390.94444444444446,61.611111111111114,118.55555555555556,23.38888888888889,2.1666666666666665,18.444444444444443,71.5,5.888888888888889,2.0555555555555554,40.94444444444444,49.666666666666664,5.055555555555555,2.6666666666666665,0.5,4.555555555555555,10.833333333333334
altheaa01,2016.0,13.228322114092268,54.0,1447.0,109.0,3.0,1.0,1.0,57.0,198.0,23.0,39.0,6.0,0.0,4.0,22.0,7.0,2.0,23.0,69.0,2.0,6.0,0.0,0.0,4.0
altuvjo01,2014.0,14.117992475751091,148.6,3895.4,250.2,408.4,8.4,91.2,154.4,628.0,84.6,197.0,38.8,3.6,11.6,62.0,38.4,11.2,40.2,69.8,6.2,5.8,3.0,6.0,16.8
alvarga01,1998.0,12.505899421615341,52.0,1380.0,38.0,93.0,19.0,6.0,58.0,199.0,16.0,46.0,11.0,0.0,5.0,29.0,1.0,3.0,18.0,65.0,1.0,2.0,0.0,2.0,2.0
